order_id,customer_id,order_date,order_status,payment_method,shipping_cost
8907,2168,2024-06-16,Completed,Card,7.59
8908,534,2024-10-10,Cancelled,Card,13.18
8909,647,2024-12-24,Completed,Card,24.43
8910,1328,2025-05-15,Completed,Card,14.9
8911,997,2024-11-24,Completed,Card,3.19
8912,2348,2024-12-08,Completed,Card,10.75
8913,96,2024-06-19,Completed,Card,12.27
8914,1653,2025-04-19,Completed,Cash on Delivery,24.5
8915,1174,2025-12-14,Cancelled,PayPal,3.5
8916,640,2025-02-20,Completed,Bank Transfer,19.55
8917,1515,2024-09-09,Completed,Mobile Money,21.73
8918,2481,2024-06-18,Completed,Card,7.73
8919,1413,2025-01-28,Completed,Card,14.77
8920,2377,2024-02-14,Completed,Bank Transfer,4.75
8921,1050,2024-09-23,Completed,Bank Transfer,13.62
8922,654,2025-05-14,Completed,Card,8.19
8923,514,2025-02-26,Completed,Card,17.07
8924,1623,2025-12-16,Completed,Card,23.88
8925,2284,2025-12-06,Completed,Card,5.87
8926,1906,2025-08-14,Completed,PayPal,14.01
8927,2286,2024-02-01,Completed,PayPal,10.57
8928,397,2024-08-22,Completed,Mobile Money,22.78
8929,886,2024-06-20,Completed,Card,20.26
8930,111,2024-12-10,Completed,Bank Transfer,23.72
8931,1052,2024-01-28,Completed,Card,10.6
8932,1989,2024-05-15,Completed,Card,2.7
8933,951,2024-11-15,Completed,Bank Transfer,18.29
8934,105,2024-07-27,Completed,Card,13.0
8935,1169,2024-11-26,Completed,Card,19.53
8936,1671,2024-06-29,Completed,PayPal,18.12
8937,315,2024-02-06,Cancelled,PayPal,12.25
8938,1472,2025-12-18,Completed,Mobile Money,19.68
8939,1794,2025-10-09,Cancelled,Card,18.41
8940,1434,2025-05-02,Completed,Card,12.64
8941,698,2025-05-06,Completed,Card,9.93
8942,108,2025-05-15,Completed,Card,2.71
8943,697,2025-10-23,Completed,Bank Transfer,16.28
8944,425,2025-11-19,Completed,Card,24.72
8945,6,2025-10-27,Completed,Card,2.99
8946,1695,2025-12-19,Completed,Bank Transfer,10.51
8947,2475,2025-01-02,Completed,PayPal,9.26
8948,668,2024-11-24,Completed,Bank Transfer,10.42
8949,1483,2025-08-21,Completed,Bank Transfer,23.71
8950,95,2024-12-08,Completed,Mobile Money,17.56
8951,1361,2024-02-13,Completed,PayPal,14.07
8952,1983,2024-12-01,Completed,Card,19.12
8953,1347,2025-11-21,Completed,PayPal,24.24
8954,2254,2024-05-21,Completed,Bank Transfer,22.06
8955,924,2024-03-24,Completed,Cash on Delivery,5.62
8956,417,2025-04-11,Completed,PayPal,6.51
8957,152,2024-11-13,Completed,Card,17.95
8958,1916,2025-06-13,Completed,Card,2.8
8959,1899,2025-10-09,Completed,Cash on Delivery,15.69
8960,186,2025-09-15,Completed,Card,18.16
8961,1968,2025-11-14,Completed,Card,20.77
8962,763,2024-08-01,Completed,Bank Transfer,4.19
8963,2346,2025-07-31,Completed,Card,11.35
8964,1979,2025-05-11,Completed,PayPal,17.62
8965,285,2024-01-22,Completed,Bank Transfer,21.78
8966,616,2024-05-23,Completed,Mobile Money,5.22
8967,2034,2025-04-29,Completed,Card,16.05
8968,8,2024-08-19,Completed,Bank Transfer,19.75
8969,414,2025-11-18,Returned,Cash on Delivery,20.1
8970,740,2025-02-02,Completed,Card,21.34
8971,1968,2025-04-16,Completed,Card,8.17
8972,202,2024-08-28,Completed,PayPal,24.63
8973,1860,2024-10-27,Completed,Bank Transfer,24.17
8974,611,2025-10-03,Completed,Bank Transfer,19.79
8975,359,2024-04-18,Completed,Card,20.86
8976,2424,2025-06-12,Completed,Card,19.37
8977,2263,2024-03-02,Completed,PayPal,9.84
8978,501,2025-06-14,Completed,Mobile Money,19.44
8979,1003,2024-02-17,Cancelled,Card,22.09
8980,2289,2024-02-19,Completed,Card,7.56
8981,1975,2025-12-13,Completed,Bank Transfer,19.47
8982,1332,2024-04-02,Completed,Card,18.92
8983,1569,2025-03-01,Completed,PayPal,5.67
8984,1591,2025-08-11,Completed,Bank Transfer,23.7
8985,772,2025-08-29,Completed,Card,13.97
8986,1083,2025-09-23,Completed,Card,19.77
8987,1753,2025-09-13,Completed,Card,5.14
8988,2378,2025-03-27,Completed,Card,17.18
8989,262,2025-12-01,Completed,Mobile Money,13.44
8990,2250,2024-03-07,Returned,Card,9.24
8991,730,2024-03-16,Completed,Card,16.65
8992,2052,2025-07-31,Completed,Mobile Money,10.29
8993,887,2025-10-20,Completed,Card,16.54
8994,533,2024-02-29,Completed,Card,17.43
8995,893,2024-06-18,Completed,Card,5.71
8996,739,2025-08-25,Completed,Card,4.0
8997,1395,2024-07-14,Completed,Card,17.03
8998,2213,2024-05-22,Completed,Card,11.92
8999,719,2025-07-23,Completed,Mobile Money,8.8
9000,1190,2025-07-16,Completed,Card,15.84
9001,2491,2024-10-05,Completed,Card,22.79
9002,2443,2025-01-26,Completed,Card,23.51
9003,249,2024-10-03,Completed,Card,21.7
9004,1599,2024-09-28,Completed,Bank Transfer,15.65
9005,1016,2025-11-22,Completed,Bank Transfer,16.02
9006,1289,2025-09-26,Completed,Card,4.94
9007,335,2025-09-14,Completed,Cash on Delivery,4.64
9008,567,2025-10-27,Completed,PayPal,3.48
9009,444,2024-05-05,Completed,Card,21.68
9010,1475,2024-12-11,Completed,Card,9.71
9011,1186,2025-06-21,Completed,Card,22.27
9012,1958,2024-08-22,Cancelled,Mobile Money,5.56
9013,1841,2024-04-30,Completed,PayPal,20.24
9014,2228,2024-11-22,Completed,PayPal,13.02
9015,374,2025-04-25,Completed,Card,22.56
9016,2168,2024-11-03,Completed,Mobile Money,8.99
9017,594,2024-09-25,Completed,Cash on Delivery,7.69
9018,1408,2025-10-17,Completed,Card,14.1
9019,560,2024-03-13,Completed,Card,13.7
9020,1816,2024-02-03,Completed,Bank Transfer,6.04
9021,408,2025-08-06,Completed,Card,7.6
9022,2267,2025-04-30,Completed,PayPal,6.59
9023,1344,2025-01-20,Completed,Bank Transfer,8.01
9024,55,2024-04-12,Completed,Bank Transfer,18.56
9025,2500,2024-03-14,Completed,Bank Transfer,21.24
9026,1577,2024-11-26,Completed,Cash on Delivery,12.68
9027,1170,2025-02-23,Completed,PayPal,10.31
9028,2315,2024-12-25,Completed,Bank Transfer,24.84
9029,836,2025-07-31,Completed,Bank Transfer,9.55
9030,1197,2025-02-08,Completed,Bank Transfer,9.5
9031,743,2025-01-09,Completed,PayPal,6.28
9032,41,2024-03-08,Completed,Mobile Money,13.58
9033,1800,2024-03-13,Completed,Mobile Money,14.16
9034,1668,2025-05-01,Completed,Card,15.18
9035,100,2025-08-24,Completed,Bank Transfer,9.19
9036,680,2025-06-26,Completed,Card,2.76
9037,2289,2025-01-03,Completed,Card,12.61
9038,950,2025-08-25,Completed,Card,15.5
9039,2376,2025-05-08,Completed,Bank Transfer,14.87
9040,1592,2024-02-04,Completed,Mobile Money,11.33
9041,1478,2025-12-30,Completed,Card,11.66
9042,1647,2024-04-13,Completed,Bank Transfer,5.37
9043,2017,2024-04-23,Completed,Mobile Money,8.13
9044,214,2024-02-01,Completed,Card,13.53
9045,1174,2025-09-06,Completed,Card,8.84
9046,500,2024-08-29,Completed,Card,10.39
9047,2495,2025-03-03,Completed,Bank Transfer,20.9
9048,328,2024-02-06,Completed,Card,5.07
9049,1470,2025-01-09,Completed,Card,19.49
9050,924,2025-12-22,Completed,Card,16.7
9051,398,2025-03-22,Completed,PayPal,19.13
9052,196,2024-05-30,Completed,Card,21.58
9053,203,2024-08-19,Completed,Card,20.61
9054,1254,2024-01-12,Completed,Cash on Delivery,9.25
9055,732,2025-05-16,Cancelled,Mobile Money,9.02
9056,203,2024-01-05,Completed,Card,11.94
9057,1171,2024-02-24,Completed,PayPal,11.61
9058,1903,2024-10-10,Completed,Bank Transfer,24.2
9059,705,2024-04-28,Completed,Card,9.5
9060,2260,2025-12-02,Completed,Mobile Money,20.77
9061,2359,2025-04-10,Completed,Bank Transfer,9.46
9062,1957,2025-04-28,Completed,Card,6.48
9063,1950,2025-10-31,Completed,Mobile Money,13.1
9064,240,2025-09-02,Completed,Bank Transfer,19.49
9065,2195,2025-07-31,Completed,Bank Transfer,23.13
9066,5,2024-04-13,Returned,Card,15.71
9067,1701,2024-06-25,Cancelled,Bank Transfer,17.95
9068,585,2025-02-09,Completed,Card,5.25
9069,860,2024-04-23,Completed,Bank Transfer,19.63
9070,921,2025-07-02,Completed,Cash on Delivery,18.28
9071,1459,2024-10-07,Completed,PayPal,22.49
9072,1884,2025-05-15,Completed,Card,7.49
9073,870,2024-04-03,Completed,Cash on Delivery,4.13
9074,768,2025-04-03,Completed,PayPal,24.12
9075,414,2025-07-03,Completed,Card,13.23
9076,572,2025-11-11,Cancelled,Card,5.66
9077,1277,2025-10-22,Completed,Card,5.18
9078,320,2024-04-16,Completed,Card,7.91
9079,2193,2024-10-23,Returned,Card,20.48
9080,202,2025-01-19,Completed,Bank Transfer,13.34
9081,330,2025-05-27,Completed,Mobile Money,6.1
9082,286,2025-10-26,Completed,Cash on Delivery,22.46
9083,2465,2025-05-22,Completed,PayPal,2.73
9084,2349,2025-11-06,Completed,Mobile Money,10.5
9085,1577,2025-04-20,Completed,Mobile Money,21.35
9086,15,2025-08-10,Completed,Card,14.51
9087,323,2025-04-02,Completed,Mobile Money,20.89
9088,580,2024-10-07,Cancelled,Mobile Money,24.19
9089,2105,2024-06-16,Completed,PayPal,6.65
9090,1030,2025-11-24,Completed,PayPal,10.0
9091,1717,2025-05-08,Completed,Card,18.47
9092,929,2024-04-30,Completed,Mobile Money,14.41
9093,602,2024-06-16,Completed,Card,9.85
9094,1552,2025-09-09,Completed,Mobile Money,20.63
9095,2393,2025-01-04,Completed,Card,19.27
9096,1632,2024-09-27,Completed,Card,14.44
9097,339,2025-11-08,Completed,Bank Transfer,22.41
9098,480,2025-06-27,Completed,PayPal,8.09
9099,717,2025-06-02,Completed,Card,20.48
9100,1364,2025-10-02,Completed,Card,4.27
9101,354,2025-01-04,Completed,Bank Transfer,19.55
9102,2376,2024-03-28,Completed,Mobile Money,16.02
9103,928,2025-10-13,Completed,Card,7.68
9104,731,2024-09-03,Completed,Card,11.97
9105,457,2025-10-12,Completed,Bank Transfer,14.51
9106,2142,2024-01-12,Completed,Bank Transfer,4.83
9107,794,2025-09-19,Returned,Card,4.37
9108,752,2024-02-21,Completed,PayPal,10.04
9109,2435,2024-06-20,Completed,Bank Transfer,5.07
9110,485,2024-02-27,Completed,Mobile Money,6.95
9111,1118,2025-09-09,Completed,Card,3.37
9112,1239,2025-02-11,Completed,Cash on Delivery,3.34
9113,2271,2024-09-09,Completed,Card,18.63
9114,1139,2024-09-18,Completed,Bank Transfer,3.46
9115,1503,2024-06-24,Completed,Card,18.87
9116,152,2025-04-27,Completed,Mobile Money,19.36
9117,740,2025-04-01,Completed,Bank Transfer,19.19
9118,1366,2024-06-23,Completed,Cash on Delivery,12.69
9119,688,2024-07-14,Completed,Card,20.91
9120,2179,2025-09-04,Completed,Card,13.56
9121,2349,2024-06-18,Completed,Cash on Delivery,18.19
9122,161,2024-01-08,Completed,Card,5.43
9123,375,2025-10-29,Completed,Card,9.7
9124,160,2024-09-04,Completed,Mobile Money,17.67
9125,1899,2024-06-02,Completed,Card,3.77
9126,538,2025-10-26,Completed,Card,17.58
9127,2193,2025-02-03,Completed,Mobile Money,18.63
9128,2355,2025-10-05,Completed,Bank Transfer,19.49
9129,1332,2024-11-19,Completed,Card,2.67
9130,1927,2024-03-14,Completed,Mobile Money,13.98
9131,899,2025-07-31,Completed,PayPal,18.42
9132,1640,2024-10-31,Completed,Bank Transfer,16.13
9133,623,2024-07-08,Completed,Cash on Delivery,13.66
9134,1197,2024-04-23,Completed,Card,22.84
9135,1599,2024-08-29,Completed,Card,15.3
9136,1206,2024-11-13,Completed,Bank Transfer,12.62
9137,528,2025-03-17,Completed,PayPal,24.19
9138,1243,2025-06-22,Completed,Mobile Money,18.23
9139,1332,2024-10-23,Completed,Bank Transfer,2.68
9140,1642,2025-07-29,Completed,Card,15.79
9141,1310,2025-10-05,Completed,Bank Transfer,13.93
9142,615,2024-05-13,Completed,Card,12.91
9143,2402,2024-12-10,Completed,Card,19.8
9144,1367,2024-01-29,Completed,Mobile Money,4.22
9145,1872,2024-02-04,Completed,Bank Transfer,11.91
9146,1535,2024-03-10,Completed,Card,17.45
9147,1090,2024-02-20,Returned,Cash on Delivery,4.97
9148,792,2024-09-21,Completed,Card,5.1
9149,1661,2025-02-03,Completed,Card,3.79
9150,354,2024-07-13,Completed,PayPal,10.73
9151,2258,2025-11-26,Completed,Bank Transfer,17.78
9152,297,2025-06-09,Completed,Mobile Money,7.88
9153,360,2025-08-01,Completed,Card,11.88
9154,680,2024-04-13,Cancelled,PayPal,12.53
9155,1018,2024-07-31,Completed,Card,2.84
9156,514,2024-11-28,Completed,Bank Transfer,20.61
9157,1954,2024-03-09,Completed,Bank Transfer,22.98
9158,220,2025-06-20,Completed,Cash on Delivery,14.03
9159,1978,2024-12-28,Completed,Card,9.12
9160,1253,2024-02-16,Completed,Bank Transfer,17.59
9161,950,2024-08-17,Completed,Card,6.08
9162,1924,2024-01-03,Completed,Card,4.35
9163,81,2024-09-21,Completed,Mobile Money,4.87
9164,2074,2024-11-06,Completed,Mobile Money,21.97
9165,2111,2024-11-01,Completed,Mobile Money,23.4
9166,2035,2024-04-02,Completed,PayPal,17.96
9167,338,2025-05-02,Completed,Mobile Money,5.29
9168,251,2024-06-11,Completed,Cash on Delivery,17.35
9169,434,2025-09-16,Completed,Mobile Money,4.61
9170,1917,2025-11-16,Completed,Bank Transfer,22.96
9171,1310,2024-02-10,Completed,PayPal,17.78
9172,2491,2024-09-26,Completed,Card,21.23
9173,1112,2025-05-26,Completed,Card,11.19
9174,301,2024-11-11,Completed,Card,15.57
9175,1527,2024-07-11,Completed,Card,24.61
9176,1873,2025-09-18,Completed,Card,3.87
9177,1012,2025-09-21,Completed,Bank Transfer,24.13
9178,509,2024-02-12,Completed,Card,11.56
9179,39,2024-11-17,Completed,Bank Transfer,21.81
9180,2393,2025-08-29,Completed,Bank Transfer,23.48
9181,960,2024-03-02,Completed,Card,9.99
9182,1836,2024-06-21,Completed,Mobile Money,7.33
9183,513,2024-02-09,Completed,Mobile Money,7.33
9184,41,2024-08-11,Completed,Bank Transfer,3.6
9185,202,2025-01-22,Completed,Card,7.81
9186,1012,2025-02-12,Returned,Card,16.28
9187,2495,2024-01-30,Completed,Card,13.76
9188,1600,2024-04-08,Completed,Bank Transfer,21.67
9189,1469,2024-02-10,Completed,PayPal,7.5
9190,814,2025-01-08,Completed,Bank Transfer,6.66
9191,2195,2025-09-21,Completed,Bank Transfer,14.05
9192,105,2025-08-07,Completed,Mobile Money,10.62
9193,147,2025-03-12,Completed,Bank Transfer,20.6
9194,900,2025-09-20,Completed,Card,23.78
9195,2149,2025-02-23,Completed,Bank Transfer,7.24
9196,814,2025-01-04,Returned,Card,24.36
9197,793,2024-01-30,Completed,Card,3.43
9198,302,2025-01-24,Cancelled,PayPal,13.77
9199,977,2024-03-18,Completed,Bank Transfer,11.78
9200,1777,2025-06-04,Completed,Cash on Delivery,23.49
9201,478,2025-06-25,Completed,Card,8.59
9202,417,2025-03-11,Completed,PayPal,8.06
9203,1434,2024-09-04,Completed,Bank Transfer,8.13
9204,2180,2025-08-12,Cancelled,Mobile Money,23.3
9205,1794,2025-02-18,Completed,Cash on Delivery,3.28
9206,851,2024-10-05,Completed,Card,21.79
9207,2066,2025-10-16,Completed,Mobile Money,16.05
9208,780,2024-06-11,Completed,Bank Transfer,3.31
9209,359,2024-03-16,Completed,PayPal,5.33
9210,228,2024-05-05,Completed,Bank Transfer,10.08
9211,12,2025-09-15,Completed,Bank Transfer,11.73
9212,480,2024-07-15,Completed,PayPal,24.53
9213,307,2024-01-23,Completed,Mobile Money,7.99
9214,475,2025-12-21,Completed,Cash on Delivery,9.22
9215,2301,2024-12-10,Completed,Bank Transfer,2.75
9216,445,2025-05-10,Completed,Card,11.12
9217,229,2025-04-08,Completed,Card,14.76
9218,1164,2025-01-19,Completed,Card,13.67
9219,102,2024-07-15,Completed,Cash on Delivery,16.33
9220,743,2025-10-14,Completed,Card,18.3
9221,1624,2024-12-13,Completed,Mobile Money,20.3
9222,632,2024-12-31,Completed,Mobile Money,17.33
9223,791,2024-04-26,Completed,PayPal,24.07
9224,778,2025-08-12,Completed,Card,12.69
9225,1540,2024-11-21,Completed,Mobile Money,19.59
9226,1622,2024-10-31,Completed,Bank Transfer,21.68
9227,464,2024-07-05,Completed,Bank Transfer,10.17
9228,1951,2024-05-13,Completed,Card,10.96
9229,1823,2024-03-09,Cancelled,Bank Transfer,10.84
9230,1475,2025-06-30,Completed,PayPal,4.14
9231,1744,2024-01-25,Completed,PayPal,5.21
9232,429,2024-06-16,Completed,Card,12.12
9233,1754,2024-04-26,Completed,Bank Transfer,21.44
9234,450,2025-09-25,Completed,Card,24.28
9235,1415,2025-09-11,Completed,PayPal,19.39
9236,2289,2024-06-09,Completed,Card,20.33
9237,1172,2025-08-27,Completed,Card,18.27
9238,1973,2024-09-10,Completed,Card,22.24
9239,1869,2025-03-31,Completed,Card,7.5
9240,317,2024-06-30,Completed,Mobile Money,14.66
9241,664,2025-03-12,Completed,Card,23.08
9242,1485,2024-03-16,Completed,Card,24.55
9243,675,2024-05-29,Completed,Mobile Money,23.47
9244,315,2024-12-03,Completed,Mobile Money,14.47
9245,896,2025-05-21,Completed,Bank Transfer,12.72
9246,1745,2025-03-21,Completed,Mobile Money,11.57
9247,995,2024-04-14,Completed,Bank Transfer,16.68
9248,859,2024-11-26,Completed,Bank Transfer,19.8
9249,1238,2024-09-08,Completed,Card,6.85
9250,1289,2024-08-09,Completed,Card,13.37
9251,2344,2024-06-22,Completed,Bank Transfer,18.98
9252,2034,2024-01-30,Completed,Mobile Money,3.36
9253,1325,2024-09-10,Returned,Bank Transfer,2.76
9254,87,2024-08-05,Completed,Card,14.16
9255,997,2025-02-09,Completed,Card,12.51
9256,1545,2025-08-02,Completed,PayPal,14.58
9257,1821,2024-05-15,Completed,Card,24.19
9258,909,2024-12-18,Completed,Mobile Money,17.89
9259,861,2025-08-23,Completed,Card,16.92
9260,305,2024-07-15,Completed,Card,5.76
9261,2190,2024-12-12,Completed,Card,7.2
9262,165,2024-01-31,Completed,Card,8.25
9263,855,2024-07-05,Cancelled,PayPal,10.87
9264,1208,2025-10-24,Completed,PayPal,8.33
9265,1207,2025-08-02,Completed,PayPal,6.25
9266,612,2025-12-01,Completed,Card,17.68
9267,553,2024-05-20,Completed,Bank Transfer,23.4
9268,2289,2025-04-30,Completed,Mobile Money,11.2
9269,274,2025-07-28,Completed,Card,8.54
9270,2350,2025-04-04,Completed,Cash on Delivery,13.97
9271,1386,2025-02-20,Completed,Card,11.69
9272,168,2024-07-07,Completed,Bank Transfer,17.81
9273,761,2025-07-07,Completed,Bank Transfer,11.07
9274,1113,2025-03-13,Completed,PayPal,21.34
9275,1540,2025-06-22,Completed,Cash on Delivery,6.93
9276,2371,2024-01-23,Completed,Bank Transfer,16.77
9277,1834,2024-05-01,Completed,Bank Transfer,12.93
9278,1322,2024-03-10,Completed,Bank Transfer,4.2
9279,361,2025-05-12,Completed,Card,11.13
9280,2280,2025-02-05,Completed,Card,8.64
9281,1104,2024-07-27,Completed,Bank Transfer,16.41
9282,601,2025-07-16,Completed,Bank Transfer,4.24
9283,73,2024-07-16,Completed,Card,15.0
9284,1743,2025-06-04,Completed,PayPal,24.48
9285,717,2024-08-22,Completed,Mobile Money,11.89
9286,2364,2024-10-19,Completed,Bank Transfer,17.26
9287,1147,2025-04-02,Completed,Card,23.12
9288,130,2024-01-17,Returned,Card,24.55
9289,838,2024-08-14,Completed,Card,7.38
9290,1325,2024-12-12,Completed,Card,22.27
9291,541,2025-05-04,Completed,Card,14.66
9292,2240,2025-06-09,Completed,Bank Transfer,24.25
9293,427,2025-06-01,Completed,Card,8.32
9294,996,2024-09-06,Completed,PayPal,6.98
9295,1986,2024-12-26,Completed,Mobile Money,9.56
9296,485,2024-11-21,Completed,Bank Transfer,5.84
9297,2399,2025-05-22,Completed,Card,12.75
9298,1347,2024-09-04,Completed,Card,24.07
9299,900,2024-03-11,Completed,Card,10.47
9300,513,2025-09-29,Completed,Card,22.27
9301,103,2025-05-10,Returned,Card,21.91
9302,460,2024-03-07,Completed,Card,21.59
9303,2405,2025-04-20,Completed,Cash on Delivery,4.3
9304,745,2025-04-13,Completed,PayPal,4.39
9305,1455,2024-09-13,Completed,Bank Transfer,11.56
9306,12,2025-04-13,Completed,Card,5.51
9307,209,2024-04-04,Completed,Bank Transfer,20.7
9308,12,2025-02-11,Completed,Bank Transfer,18.72
9309,2356,2025-10-16,Cancelled,Mobile Money,9.71
9310,888,2025-09-12,Completed,Bank Transfer,7.58
9311,2131,2024-01-17,Completed,Card,16.89
9312,805,2025-01-21,Returned,Card,10.97
9313,2364,2024-03-15,Completed,Bank Transfer,14.6
9314,1048,2025-07-27,Completed,Mobile Money,9.44
9315,1386,2025-08-27,Completed,Card,16.52
9316,95,2024-06-11,Completed,Mobile Money,10.22
9317,364,2024-12-27,Completed,Bank Transfer,21.75
9318,434,2025-11-14,Completed,Cash on Delivery,21.66
9319,24,2024-04-08,Completed,Card,10.6
9320,870,2025-09-24,Completed,Mobile Money,18.26
9321,300,2024-01-08,Completed,Card,11.32
9322,1469,2025-04-03,Completed,Card,17.25
9323,824,2024-04-07,Completed,Bank Transfer,21.8
9324,491,2025-01-24,Completed,Card,8.12
9325,117,2024-01-08,Completed,Card,10.99
9326,480,2025-03-10,Completed,Bank Transfer,4.91
9327,1722,2024-03-27,Completed,Card,12.8
9328,1622,2024-01-20,Completed,Card,19.91
9329,2339,2025-08-02,Completed,Cash on Delivery,12.67
9330,646,2024-04-26,Completed,Bank Transfer,21.03
9331,1907,2025-10-04,Completed,Mobile Money,20.21
9332,312,2024-01-03,Completed,Bank Transfer,7.25
9333,517,2025-10-04,Completed,Card,20.82
9334,2052,2024-04-15,Completed,Mobile Money,9.77
9335,1001,2025-03-25,Completed,Bank Transfer,17.29
9336,939,2024-05-28,Completed,Mobile Money,3.17
9337,2137,2024-03-03,Completed,Card,22.49
9338,259,2025-12-28,Completed,Card,10.15
9339,2159,2025-02-25,Completed,Card,20.75
9340,1899,2025-10-27,Completed,Card,8.91
9341,1733,2024-12-16,Completed,Bank Transfer,24.27
9342,2274,2024-11-21,Completed,Card,10.93
9343,925,2024-07-21,Completed,Cash on Delivery,23.43
9344,2465,2024-10-27,Completed,Cash on Delivery,5.45
9345,1654,2024-12-06,Completed,PayPal,5.94
9346,2041,2024-05-03,Completed,Card,11.13
9347,2147,2024-06-04,Returned,Card,23.17
9348,2316,2025-12-20,Completed,Card,5.28
9349,965,2025-03-23,Completed,Mobile Money,16.85
9350,394,2025-11-27,Completed,Bank Transfer,4.33
9351,477,2025-10-15,Completed,Bank Transfer,10.77
9352,2475,2025-12-03,Completed,Cash on Delivery,6.18
9353,2323,2024-10-06,Completed,Mobile Money,3.13
9354,1473,2024-12-11,Completed,Bank Transfer,6.45
9355,1313,2024-07-14,Completed,Bank Transfer,11.87
9356,1308,2024-07-14,Returned,Bank Transfer,4.75
9357,746,2025-08-17,Completed,Mobile Money,18.94
9358,384,2025-11-13,Completed,Card,7.12
9359,1030,2024-03-16,Completed,Card,9.61
9360,249,2024-01-01,Completed,Card,23.21
9361,673,2025-03-19,Cancelled,Bank Transfer,9.22
9362,837,2025-11-28,Returned,Bank Transfer,14.89
9363,2125,2025-04-01,Completed,Bank Transfer,7.48
9364,663,2025-10-31,Cancelled,Bank Transfer,17.63
9365,1399,2024-04-23,Completed,Mobile Money,24.68
9366,461,2025-10-02,Completed,Bank Transfer,9.08
9367,2074,2025-05-06,Completed,Mobile Money,6.06
9368,354,2024-11-19,Completed,Bank Transfer,19.04
9369,2168,2025-04-06,Returned,Card,13.97
9370,921,2024-11-19,Completed,Card,3.27
9371,147,2024-10-14,Completed,Card,23.86
9372,2249,2025-07-27,Completed,Card,12.21
9373,902,2024-05-16,Completed,PayPal,21.45
9374,1956,2025-10-22,Completed,PayPal,9.3
9375,373,2025-05-13,Completed,Bank Transfer,9.49
9376,1573,2025-12-13,Completed,Card,14.63
9377,2018,2024-05-12,Completed,Bank Transfer,23.27
9378,1602,2025-04-12,Completed,Mobile Money,11.33
9379,408,2025-08-28,Cancelled,PayPal,20.63
9380,558,2024-10-14,Completed,Card,5.78
9381,500,2025-08-26,Completed,Card,20.2
9382,1325,2024-05-12,Completed,PayPal,8.76
9383,641,2024-05-19,Completed,Cash on Delivery,3.81
9384,455,2024-12-19,Completed,PayPal,12.47
9385,965,2024-08-04,Completed,Bank Transfer,6.22
9386,2176,2024-07-13,Completed,Bank Transfer,16.78
9387,2348,2025-05-12,Completed,Card,21.1
9388,630,2024-10-15,Completed,Bank Transfer,19.66
9389,2333,2025-02-20,Completed,Card,15.13
9390,1898,2024-05-21,Returned,PayPal,5.32
9391,1369,2025-01-06,Completed,Cash on Delivery,3.51
9392,1042,2025-12-12,Completed,Cash on Delivery,19.96
9393,726,2024-04-30,Completed,Card,12.51
9394,2051,2025-06-23,Cancelled,Card,6.85
9395,871,2025-07-16,Completed,Card,13.57
9396,901,2024-12-16,Completed,Card,4.0
9397,2352,2025-02-19,Completed,Card,4.1
9398,569,2025-06-07,Completed,Card,12.63
9399,697,2024-04-30,Completed,Card,10.13
9400,1608,2025-02-09,Completed,Mobile Money,22.01
9401,2010,2024-07-20,Completed,PayPal,16.31
9402,657,2025-07-10,Completed,Mobile Money,22.98
9403,1699,2024-10-01,Completed,Mobile Money,14.28
9404,1357,2024-11-03,Completed,Mobile Money,19.28
9405,2454,2025-09-29,Completed,Bank Transfer,15.08
9406,1619,2025-04-19,Completed,Card,6.39
9407,2449,2025-10-21,Completed,Card,21.83
9408,2137,2025-03-19,Completed,PayPal,16.03
9409,1251,2024-12-11,Completed,Mobile Money,11.76
9410,461,2025-01-17,Completed,Mobile Money,21.75
9411,755,2025-12-18,Completed,Card,20.28
9412,332,2024-12-09,Completed,PayPal,10.29
9413,1540,2025-06-24,Completed,Bank Transfer,2.71
9414,729,2025-06-05,Completed,Bank Transfer,21.58
9415,752,2025-12-03,Completed,Bank Transfer,10.84
9416,127,2025-06-24,Completed,PayPal,11.78
9417,218,2024-03-02,Completed,Card,21.31
9418,2236,2025-08-07,Completed,Bank Transfer,12.02
9419,442,2025-09-25,Completed,PayPal,14.32
9420,1692,2024-03-21,Completed,Card,13.83
9421,2323,2024-12-26,Completed,Mobile Money,15.42
9422,567,2025-12-31,Completed,Bank Transfer,10.53
9423,1535,2025-05-28,Completed,Card,20.58
9424,690,2025-03-10,Completed,Card,21.77
9425,1206,2025-02-16,Completed,Mobile Money,16.05
9426,2074,2025-05-29,Completed,Bank Transfer,15.44
9427,998,2024-08-17,Completed,Card,2.62
9428,339,2025-11-09,Completed,Mobile Money,4.85
9429,994,2025-11-12,Completed,Bank Transfer,14.8
9430,191,2024-05-24,Completed,Card,17.62
9431,2468,2024-11-05,Completed,PayPal,22.68
9432,31,2025-04-30,Completed,Cash on Delivery,4.76
9433,1043,2024-08-18,Completed,Card,19.87
9434,395,2025-12-28,Completed,PayPal,13.74
9435,1316,2025-08-27,Completed,Card,20.98
9436,926,2024-05-22,Completed,Card,3.64
9437,1206,2025-06-16,Completed,Bank Transfer,13.26
9438,142,2025-06-22,Completed,Mobile Money,9.94
9439,1631,2025-05-29,Completed,Cash on Delivery,9.71
9440,1306,2024-01-13,Completed,Card,19.78
9441,60,2024-04-10,Completed,Card,13.88
9442,270,2024-08-24,Completed,Bank Transfer,5.72
